"","coef","pVal"
"Intercept",-2.41,0
"log age",0.09,0
"log size",-0.01,0.336
"log devs",0.15,0
"log commits",1.01,0
"C",0.15,0.119
"C#",-0.09,0.423
"C++",0.4,0
"Clojure",-0.19,0.067
"Coffeescript",-0.05,0.666
"Erlang",0.11,0.293
"Go",0.27,0.007
"Haskell",-0.13,0.231
"Java",-0.2,0.065
"Javascript",-0.13,0.253
"Objective-C",-0.01,0.899
"Perl",0.19,0.065
"Php",0.15,0.131
"Python",0,0.982
"Ruby",-0.21,0.047
"Scala",-0.28,0.01
"Typescript",0.01,0.945
