"","coef"
"Intercept",-2.84
"log age",0.2
"log size",-0.03
"log devs",0.15
"log commits",1.03
"C",-0.02
"C++",-0.11
"Clojure",0.05
"Coffeescript",0.12
"Erlang",0.03
"Go",0.38
"Haskell",-0.33
"Java",-0.22
"Javascript",-0.14
"Objective-C",0.04
"Perl",-0.03
"Php",0.03
"Python",-0.11
"Ruby",0.01
"Scala",0
"Typescript",0.29
