"","coef","pVal"
"Intercept",-2.36,0
"log age",0.07,0
"log size",-0.04,0.016
"log devs",0.17,0
"log commits",1.06,0
"C",0.15,0.179
"C#",0.01,0.926
"C++",0.2,0.064
"Clojure",-0.35,0.002
"Coffeescript",0.11,0.307
"Erlang",0.17,0.112
"Go",0.12,0.276
"Haskell",-0.28,0.014
"Java",-0.17,0.127
"Javascript",0.12,0.31
"Objective-C",0.03,0.791
"Perl",0.07,0.528
"Php",-0.02,0.858
"Python",0.13,0.224
"Ruby",-0.17,0.143
"Scala",-0.2,0.066
"Typescript",0.1,0.367
