"","coef"
"Intercept",-3.06
"log age",0.21
"log size",-0.03
"log devs",0.16
"log commits",1.06
"C",-0.16
"C++",-0.03
"Clojure",-0.22
"Coffeescript",0.12
"Erlang",-0.06
"Go",0.23
"Haskell",-0.07
"Java",-0.2
"Javascript",0.11
"Objective-C",0.32
"Perl",-0.1
"Php",0.2
"Python",-0.23
"Ruby",-0.04
"Scala",-0.12
"Typescript",0.24
