"","coef","pVal"
"Intercept",-2.2,0
"log age",0.08,0
"log size",-0.02,0.103
"log devs",0.2,0
"log commits",0.98,0
"C",0.17,0.113
"C#",0.25,0.022
"C++",0.03,0.743
"Clojure",-0.21,0.056
"Coffeescript",0.02,0.819
"Erlang",0.14,0.189
"Go",0.15,0.144
"Haskell",-0.15,0.161
"Java",-0.27,0.012
"Javascript",0.07,0.495
"Objective-C",-0.22,0.046
"Perl",0,0.966
"Php",0.07,0.489
"Python",0.07,0.533
"Ruby",0.07,0.521
"Scala",-0.15,0.178
"Typescript",-0.04,0.726
