"","coef","pVal"
"Intercept",-2.49,0
"log age",0.1,0
"log size",-0.04,0.013
"log devs",0.12,0.001
"log commits",1.07,0
"C",0.35,0.001
"C#",-0.05,0.658
"C++",0.18,0.111
"Clojure",-0.23,0.043
"Coffeescript",0.19,0.095
"Erlang",0.14,0.195
"Go",0.13,0.251
"Haskell",-0.36,0.002
"Java",-0.12,0.298
"Javascript",0.01,0.959
"Objective-C",-0.11,0.309
"Perl",0.03,0.778
"Php",0.2,0.078
"Python",0.02,0.857
"Ruby",-0.29,0.012
"Scala",-0.14,0.239
"Typescript",0.07,0.557
