"","coef"
"Intercept",-2.67
"log age",0.19
"log size",-0.04
"log devs",0.15
"log commits",0.99
"C",0.03
"C++",0.01
"Clojure",0.01
"Coffeescript",0.12
"Erlang",-0.03
"Go",0.18
"Haskell",-0.03
"Java",-0.3
"Javascript",-0.23
"Objective-C",0.26
"Perl",-0.23
"Php",0.25
"Python",0.16
"Ruby",-0.48
"Scala",-0.13
"Typescript",0.41
