"","coef"
"Intercept",-2.26
"log age",0.14
"log size",-0.05
"log devs",0.22
"log commits",0.98
"C",0.08
"C++",-0.09
"Clojure",-0.33
"Coffeescript",0.02
"Erlang",-0.08
"Go",0.42
"Haskell",-0.03
"Java",-0.08
"Javascript",0.17
"Objective-C",0.24
"Perl",-0.19
"Php",-0.04
"Python",-0.03
"Ruby",-0.21
"Scala",0.04
"Typescript",0.11
