"","coef","pVal"
"Intercept",-2.51,0
"log age",0.1,0
"log size",-0.04,0.007
"log devs",0.13,0
"log commits",1.07,0
"C",0.03,0.764
"C#",0.05,0.681
"C++",0.14,0.216
"Clojure",-0.18,0.125
"Coffeescript",0.11,0.329
"Erlang",0.02,0.886
"Go",0.21,0.058
"Haskell",-0.26,0.023
"Java",-0.08,0.469
"Javascript",0.13,0.223
"Objective-C",-0.1,0.414
"Perl",0.07,0.534
"Php",0,0.971
"Python",0.03,0.781
"Ruby",-0.07,0.555
"Scala",-0.13,0.256
"Typescript",0.03,0.766
