"","coef","pVal"
"Intercept",-2.24,0
"log age",0.04,0.02
"log size",-0.03,0.034
"log devs",0.18,0
"log commits",1.06,0
"C",0.14,0.163
"C#",-0.15,0.179
"C++",0.12,0.259
"Clojure",-0.23,0.031
"Coffeescript",0.35,0.001
"Erlang",0.26,0.012
"Go",0.04,0.73
"Haskell",-0.21,0.058
"Java",-0.17,0.12
"Javascript",-0.27,0.016
"Objective-C",-0.09,0.393
"Perl",0.24,0.024
"Php",0.23,0.023
"Python",0.04,0.709
"Ruby",-0.23,0.034
"Scala",-0.14,0.172
"Typescript",0.09,0.434
