"","coef","pVal"
"Intercept",-2.4,0
"log age",0.12,0
"log size",-0.05,0.001
"log devs",0.14,0
"log commits",1.05,0
"C",0.19,0.063
"C#",-0.01,0.926
"C++",0.15,0.155
"Clojure",-0.24,0.031
"Coffeescript",0.19,0.06
"Erlang",0.11,0.314
"Go",0.03,0.779
"Haskell",-0.25,0.016
"Java",-0.03,0.752
"Javascript",0.12,0.263
"Objective-C",-0.2,0.07
"Perl",-0.01,0.915
"Php",0.08,0.421
"Python",-0.2,0.064
"Ruby",-0.03,0.745
"Scala",-0.05,0.664
"Typescript",0.16,0.151
