"","coef"
"Intercept",-2.65
"log age",0.17
"log size",-0.05
"log devs",0.15
"log commits",1.08
"C",-0.02
"C++",0.01
"Clojure",-0.23
"Coffeescript",0.12
"Erlang",0.04
"Go",0.23
"Haskell",-0.12
"Java",-0.24
"Javascript",0.12
"Objective-C",0.34
"Perl",-0.07
"Php",0.02
"Python",0
"Ruby",-0.22
"Scala",-0.26
"Typescript",0.28
