"","coef","pVal"
"Intercept",-2.82,0
"log age",0.13,0
"log size",0,0.892
"log devs",0.08,0.007
"log commits",1.03,0
"C",0,0.982
"C#",-0.05,0.606
"C++",0.06,0.511
"Clojure",-0.15,0.131
"Coffeescript",0.22,0.024
"Erlang",0.3,0.002
"Go",0.14,0.139
"Haskell",-0.29,0.006
"Java",-0.2,0.051
"Javascript",-0.17,0.103
"Objective-C",0.03,0.749
"Perl",-0.03,0.735
"Php",0.12,0.239
"Python",-0.09,0.355
"Ruby",-0.06,0.57
"Scala",-0.12,0.24
"Typescript",0.28,0.006
