"","coef"
"Intercept",-2.57
"log age",0.17
"log size",-0.07
"log devs",0.2
"log commits",1.06
"C",0.01
"C++",-0.11
"Clojure",-0.33
"Coffeescript",0.05
"Erlang",-0.02
"Go",0.4
"Haskell",-0.04
"Java",0
"Javascript",0.09
"Objective-C",0.08
"Perl",-0.03
"Php",-0.14
"Python",-0.01
"Ruby",-0.11
"Scala",-0.03
"Typescript",0.21
