"","coef","pVal"
"Intercept",-2.42,0
"log age",0.07,0
"log size",0,0.813
"log devs",0.15,0
"log commits",1.01,0
"C",0.22,0.045
"C#",0.08,0.482
"C++",0.03,0.753
"Clojure",-0.28,0.015
"Coffeescript",0.25,0.025
"Erlang",0.26,0.018
"Go",0.16,0.136
"Haskell",-0.02,0.866
"Java",-0.33,0.004
"Javascript",-0.18,0.115
"Objective-C",-0.09,0.411
"Perl",0.1,0.381
"Php",0.15,0.181
"Python",-0.12,0.305
"Ruby",-0.15,0.203
"Scala",-0.11,0.303
"Typescript",0.04,0.715
