"","coef"
"Intercept",-2.76
"log age",0.19
"log size",-0.05
"log devs",0.12
"log commits",1.05
"C",0.21
"C++",-0.03
"Clojure",-0.2
"Coffeescript",0
"Erlang",0
"Go",0.18
"Haskell",-0.04
"Java",-0.09
"Javascript",0.1
"Objective-C",0.36
"Perl",-0.29
"Php",0.11
"Python",0.05
"Ruby",-0.36
"Scala",-0.21
"Typescript",0.21
