"","coef","pVal"
"Intercept",-2.31,0
"log age",0.07,0
"log size",-0.04,0.004
"log devs",0.15,0
"log commits",1.08,0
"C",-0.01,0.896
"C#",0.04,0.706
"C++",0.18,0.084
"Clojure",-0.24,0.033
"Coffeescript",0.23,0.031
"Erlang",0.08,0.442
"Go",0.13,0.204
"Haskell",-0.4,0
"Java",-0.17,0.108
"Javascript",-0.21,0.063
"Objective-C",0,0.996
"Perl",0.17,0.094
"Php",-0.12,0.256
"Python",0.23,0.03
"Ruby",-0.11,0.294
"Scala",-0.03,0.768
"Typescript",0.24,0.024
