"","coef"
"Intercept",-2.43
"log age",0.14
"log size",-0.05
"log devs",0.18
"log commits",1.06
"C",-0.02
"C++",0.08
"Clojure",-0.16
"Coffeescript",0.18
"Erlang",0.1
"Go",0.2
"Haskell",0.03
"Java",-0.15
"Javascript",-0.08
"Objective-C",0.21
"Perl",0.03
"Php",-0.22
"Python",0.11
"Ruby",-0.1
"Scala",-0.32
"Typescript",0.11
