"","coef"
"Intercept",-2.57
"log age",0.19
"log size",-0.05
"log devs",0.21
"log commits",1
"C",-0.07
"C++",-0.12
"Clojure",-0.05
"Coffeescript",0.2
"Erlang",-0.12
"Go",0.22
"Haskell",0.02
"Java",-0.41
"Javascript",0.12
"Objective-C",0.29
"Perl",-0.16
"Php",-0.15
"Python",0.02
"Ruby",0
"Scala",-0.09
"Typescript",0.3
