"","coef"
"Intercept",-2.71
"log age",0.18
"log size",-0.01
"log devs",0.22
"log commits",0.94
"C",0.04
"C++",0.15
"Clojure",-0.26
"Coffeescript",0.09
"Erlang",-0.11
"Go",0.3
"Haskell",0
"Java",-0.29
"Javascript",0.15
"Objective-C",0.33
"Perl",0.01
"Php",-0.35
"Python",0.05
"Ruby",-0.3
"Scala",-0.05
"Typescript",0.23
