"","coef","pVal"
"Intercept",-2.7,0
"log age",0.13,0
"log size",-0.03,0.011
"log devs",0.15,0
"log commits",1.06,0
"C",0,0.968
"C#",-0.17,0.106
"C++",0.02,0.84
"Clojure",-0.21,0.046
"Coffeescript",0.04,0.728
"Erlang",0.24,0.02
"Go",0.22,0.029
"Haskell",-0.15,0.162
"Java",-0.28,0.007
"Javascript",-0.08,0.424
"Objective-C",0.11,0.292
"Perl",-0.07,0.511
"Php",0.23,0.028
"Python",0.23,0.025
"Ruby",-0.05,0.666
"Scala",-0.23,0.029
"Typescript",0.17,0.105
