"","coef"
"Intercept",-2.85
"log age",0.2
"log size",-0.03
"log devs",0.08
"log commits",1.06
"C",0.12
"C++",0.2
"Clojure",-0.11
"Coffeescript",-0.07
"Erlang",0.05
"Go",0.07
"Haskell",-0.06
"Java",-0.17
"Javascript",-0.31
"Objective-C",0.19
"Perl",-0.17
"Php",0.24
"Python",0.27
"Ruby",-0.31
"Scala",-0.17
"Typescript",0.24
