"","coef"
"Intercept",-2.98
"log age",0.2
"log size",-0.03
"log devs",0.13
"log commits",1.05
"C",0.04
"C++",0.25
"Clojure",-0.08
"Coffeescript",-0.12
"Erlang",0.02
"Go",0.33
"Haskell",-0.14
"Java",-0.21
"Javascript",0.02
"Objective-C",0.17
"Perl",-0.28
"Php",-0.08
"Python",0.12
"Ruby",-0.24
"Scala",-0.17
"Typescript",0.37
