"","coef"
"Intercept",-2.76
"log age",0.18
"log size",-0.04
"log devs",0.1
"log commits",1.05
"C",0.12
"C++",-0.19
"Clojure",-0.19
"Coffeescript",-0.13
"Erlang",0.1
"Go",0.34
"Haskell",0.05
"Java",-0.23
"Javascript",0.02
"Objective-C",0.15
"Perl",-0.2
"Php",0.11
"Python",0.13
"Ruby",-0.18
"Scala",-0.09
"Typescript",0.19
