"","coef"
"Intercept",-3.04
"log age",0.23
"log size",-0.04
"log devs",0.08
"log commits",1.04
"C",0.27
"C++",0.17
"Clojure",-0.06
"Coffeescript",-0.07
"Erlang",0.02
"Go",0.23
"Haskell",-0.01
"Java",-0.38
"Javascript",-0.17
"Objective-C",0.24
"Perl",-0.14
"Php",0.03
"Python",0.02
"Ruby",-0.1
"Scala",-0.11
"Typescript",0.05
