"","coef","pVal"
"Intercept",-2.42,0
"log age",0.1,0
"log size",-0.03,0.034
"log devs",0.13,0
"log commits",1.04,0
"C",0.18,0.091
"C#",-0.21,0.064
"C++",0.07,0.538
"Clojure",-0.48,0
"Coffeescript",0.15,0.144
"Erlang",0.11,0.312
"Go",0.25,0.016
"Haskell",-0.15,0.158
"Java",-0.2,0.071
"Javascript",0.09,0.398
"Objective-C",-0.06,0.577
"Perl",0.07,0.513
"Php",0.06,0.538
"Python",0.17,0.117
"Ruby",-0.1,0.346
"Scala",-0.21,0.055
"Typescript",0.26,0.013
