"","coef"
"Intercept",-2.93
"log age",0.19
"log size",-0.04
"log devs",0.24
"log commits",1.04
"C",-0.08
"C++",-0.06
"Clojure",-0.02
"Coffeescript",0.09
"Erlang",-0.23
"Go",0.37
"Haskell",-0.02
"Java",-0.34
"Javascript",0
"Objective-C",0.26
"Perl",-0.13
"Php",0.04
"Python",0.04
"Ruby",-0.06
"Scala",-0.12
"Typescript",0.25
