"","coef","pVal"
"Intercept",-2.6,0
"log age",0.11,0
"log size",-0.01,0.592
"log devs",0.09,0.006
"log commits",1.02,0
"C",0.01,0.957
"C#",0.06,0.552
"C++",-0.11,0.28
"Clojure",-0.28,0.007
"Coffeescript",0.18,0.071
"Erlang",0.17,0.092
"Go",0.09,0.344
"Haskell",-0.35,0.001
"Java",-0.2,0.057
"Javascript",0.12,0.231
"Objective-C",-0.07,0.463
"Perl",0.16,0.099
"Php",0.23,0.021
"Python",0.04,0.679
"Ruby",-0.09,0.396
"Scala",-0.04,0.679
"Typescript",0.07,0.516
