"","coef"
"Intercept",-2.63
"log age",0.18
"log size",-0.06
"log devs",0.14
"log commits",1.09
"C",0.1
"C++",0.44
"Clojure",-0.41
"Coffeescript",0.1
"Erlang",0.04
"Go",0.32
"Haskell",-0.03
"Java",-0.26
"Javascript",0.15
"Objective-C",0.11
"Perl",-0.24
"Php",0.03
"Python",0.02
"Ruby",-0.23
"Scala",-0.25
"Typescript",0.11
