"","coef"
"Intercept",-2.63
"log age",0.16
"log size",-0.03
"log devs",0.23
"log commits",1
"C",-0.12
"C++",0.15
"Clojure",-0.15
"Coffeescript",0.34
"Erlang",0.08
"Go",0.24
"Haskell",-0.19
"Java",-0.22
"Javascript",-0.17
"Objective-C",0.32
"Perl",-0.14
"Php",0
"Python",-0.19
"Ruby",0.12
"Scala",-0.15
"Typescript",0.07
