"","coef","pVal"
"Intercept",-2.33,0
"log age",0.09,0
"log size",-0.03,0.047
"log devs",0.18,0
"log commits",1.01,0
"C",0.34,0.001
"C#",-0.09,0.431
"C++",0.24,0.024
"Clojure",-0.08,0.446
"Coffeescript",0.24,0.021
"Erlang",0.12,0.25
"Go",0.07,0.528
"Haskell",-0.15,0.175
"Java",-0.18,0.104
"Javascript",0.13,0.223
"Objective-C",-0.15,0.165
"Perl",-0.03,0.752
"Php",-0.04,0.685
"Python",-0.28,0.01
"Ruby",-0.25,0.026
"Scala",-0.2,0.065
"Typescript",0.31,0.004
