"","coef","pVal"
"Intercept",-2.43,0
"log age",0.1,0
"log size",-0.03,0.029
"log devs",0.14,0
"log commits",1.04,0
"C",0.18,0.054
"C#",-0.1,0.333
"C++",0.22,0.023
"Clojure",-0.14,0.186
"Coffeescript",0.23,0.015
"Erlang",0.07,0.448
"Go",0.12,0.229
"Haskell",-0.14,0.172
"Java",0.1,0.295
"Javascript",-0.09,0.376
"Objective-C",-0.05,0.623
"Perl",-0.09,0.356
"Php",0.07,0.464
"Python",-0.18,0.079
"Ruby",-0.34,0.001
"Scala",-0.1,0.294
"Typescript",0.23,0.021
