"","coef"
"Intercept",-2.72
"log age",0.17
"log size",-0.05
"log devs",0.2
"log commits",1.06
"C",0.25
"C++",0.07
"Clojure",0
"Coffeescript",-0.01
"Erlang",-0.04
"Go",0.42
"Haskell",-0.15
"Java",-0.44
"Javascript",-0.2
"Objective-C",0.23
"Perl",-0.25
"Php",-0.04
"Python",0.05
"Ruby",-0.16
"Scala",-0.16
"Typescript",0.42
