"","coef","pVal"
"Intercept",-2.31,0
"log age",0.09,0
"log size",-0.05,0.002
"log devs",0.2,0
"log commits",1.04,0
"C",0.14,0.198
"C#",0.08,0.43
"C++",0.03,0.784
"Clojure",-0.29,0.009
"Coffeescript",0.15,0.16
"Erlang",0.1,0.353
"Go",0.13,0.199
"Haskell",-0.35,0.001
"Java",-0.09,0.41
"Javascript",-0.29,0.009
"Objective-C",0.09,0.421
"Perl",0.21,0.043
"Php",0.14,0.17
"Python",0.01,0.953
"Ruby",-0.22,0.045
"Scala",0,0.967
"Typescript",0.16,0.145
