"","coef","pVal"
"Intercept",-2.46,0
"log age",0.11,0
"log size",-0.03,0.06
"log devs",0.09,0.011
"log commits",1.05,0
"C",0.23,0.027
"C#",-0.34,0.004
"C++",0.01,0.931
"Clojure",-0.13,0.232
"Coffeescript",0.31,0.003
"Erlang",0.16,0.132
"Go",0.2,0.055
"Haskell",-0.39,0.001
"Java",0.01,0.911
"Javascript",0.06,0.544
"Objective-C",-0.1,0.371
"Perl",-0.01,0.961
"Php",0.1,0.352
"Python",0.03,0.771
"Ruby",-0.22,0.047
"Scala",-0.11,0.306
"Typescript",0.18,0.107
