"","coef","pVal"
"Intercept",-2.34,0
"log age",0.08,0
"log size",-0.03,0.032
"log devs",0.15,0
"log commits",1.04,0
"C",0.09,0.368
"C#",0.04,0.71
"C++",0.19,0.067
"Clojure",-0.38,0.001
"Coffeescript",0.13,0.224
"Erlang",-0.02,0.821
"Go",0.26,0.012
"Haskell",-0.17,0.099
"Java",0.04,0.712
"Javascript",-0.01,0.919
"Objective-C",0,0.981
"Perl",0.05,0.646
"Php",0.08,0.451
"Python",-0.04,0.697
"Ruby",-0.08,0.468
"Scala",-0.22,0.039
"Typescript",0.05,0.645
