"","coef","pVal"
"Intercept",-2.62,0
"log age",0.09,0
"log size",-0.01,0.304
"log devs",0.1,0.002
"log commits",1.06,0
"C",0.16,0.116
"C#",-0.05,0.627
"C++",0.16,0.124
"Clojure",-0.29,0.008
"Coffeescript",0.05,0.618
"Erlang",0.14,0.174
"Go",0.11,0.316
"Haskell",-0.4,0
"Java",-0.18,0.097
"Javascript",-0.03,0.789
"Objective-C",0.05,0.604
"Perl",0.15,0.13
"Php",0.05,0.655
"Python",0.12,0.237
"Ruby",-0.03,0.811
"Scala",-0.2,0.062
"Typescript",0.17,0.108
