"","coef"
"Intercept",-2.71
"log age",0.18
"log size",-0.03
"log devs",0.23
"log commits",0.98
"C",0.08
"C++",0.2
"Clojure",-0.08
"Coffeescript",0.09
"Erlang",-0.01
"Go",0.21
"Haskell",0.06
"Java",-0.4
"Javascript",-0.05
"Objective-C",0.32
"Perl",0.06
"Php",-0.02
"Python",0.22
"Ruby",-0.36
"Scala",-0.42
"Typescript",0.12
