"","coef"
"Intercept",-2.57
"log age",0.17
"log size",-0.03
"log devs",0.16
"log commits",1
"C",0.28
"C++",-0.03
"Clojure",-0.03
"Coffeescript",0.02
"Erlang",0.04
"Go",0.12
"Haskell",-0.38
"Java",-0.35
"Javascript",0.09
"Objective-C",0.12
"Perl",-0.04
"Php",0.06
"Python",0.09
"Ruby",-0.17
"Scala",-0.1
"Typescript",0.26
