"","coef","pVal"
"Intercept",-2.57,0
"log age",0.11,0
"log size",-0.04,0.003
"log devs",0.19,0
"log commits",1.05,0
"C",0.15,0.158
"C#",0.17,0.105
"C++",-0.15,0.17
"Clojure",-0.16,0.149
"Coffeescript",0.2,0.052
"Erlang",0.16,0.123
"Go",0.36,0
"Haskell",-0.22,0.043
"Java",-0.08,0.465
"Javascript",-0.09,0.401
"Objective-C",0.08,0.447
"Perl",-0.02,0.865
"Php",-0.01,0.923
"Python",0.13,0.203
"Ruby",-0.21,0.063
"Scala",-0.38,0.001
"Typescript",0.06,0.603
