"","coef"
"Intercept",-2.58
"log age",0.16
"log size",-0.04
"log devs",0.19
"log commits",1.03
"C",0.12
"C++",-0.1
"Clojure",0.08
"Coffeescript",0.17
"Erlang",-0.09
"Go",0.16
"Haskell",-0.15
"Java",-0.21
"Javascript",0.2
"Objective-C",0.01
"Perl",-0.13
"Php",0.03
"Python",0.05
"Ruby",-0.06
"Scala",-0.27
"Typescript",0.18
