"","coef","pVal"
"Intercept",-2.51,0
"log age",0.08,0
"log size",-0.02,0.144
"log devs",0.11,0.003
"log commits",1.05,0
"C",0.09,0.417
"C#",0.1,0.371
"C++",0.1,0.358
"Clojure",-0.21,0.059
"Coffeescript",0.19,0.093
"Erlang",0.1,0.376
"Go",0.24,0.026
"Haskell",-0.19,0.113
"Java",-0.19,0.105
"Javascript",0.15,0.186
"Objective-C",-0.16,0.173
"Perl",0.12,0.259
"Php",0.06,0.592
"Python",0.13,0.216
"Ruby",-0.42,0
"Scala",-0.13,0.241
"Typescript",0.01,0.963
