"","coef"
"Intercept",-2.69
"log age",0.19
"log size",-0.06
"log devs",0.12
"log commits",1.07
"C",0.01
"C++",0.2
"Clojure",-0.01
"Coffeescript",-0.2
"Erlang",-0.19
"Go",0.22
"Haskell",-0.01
"Java",-0.44
"Javascript",-0.09
"Objective-C",0.31
"Perl",-0.14
"Php",0.15
"Python",0.17
"Ruby",-0.18
"Scala",-0.11
"Typescript",0.32
