"","coef","pVal"
"Intercept",-2.39,0
"log age",0.08,0
"log size",-0.03,0.06
"log devs",0.2,0
"log commits",1.02,0
"C",0.2,0.055
"C#",0.04,0.7
"C++",0.1,0.35
"Clojure",-0.23,0.047
"Coffeescript",0.04,0.721
"Erlang",0.04,0.701
"Go",0.08,0.483
"Haskell",-0.2,0.07
"Java",-0.01,0.892
"Javascript",-0.04,0.749
"Objective-C",0,0.998
"Perl",0.1,0.376
"Php",0.14,0.195
"Python",0.01,0.899
"Ruby",-0.13,0.231
"Scala",-0.39,0.001
"Typescript",0.24,0.027
