"","coef","pVal"
"Intercept",-2.23,0
"log age",0.06,0.002
"log size",-0.01,0.344
"log devs",0.19,0
"log commits",1,0
"C",0.09,0.391
"C#",0.05,0.667
"C++",0.07,0.501
"Clojure",-0.32,0.006
"Coffeescript",0.09,0.399
"Erlang",0.04,0.714
"Go",0.04,0.739
"Haskell",-0.25,0.032
"Java",0.16,0.143
"Javascript",0.05,0.661
"Objective-C",0.11,0.335
"Perl",0.04,0.734
"Php",0.05,0.662
"Python",0.22,0.046
"Ruby",-0.16,0.15
"Scala",-0.18,0.115
"Typescript",-0.11,0.364
