"","coef","pVal"
"Intercept",-2.81,0
"log age",0.12,0
"log size",0.02,0.136
"log devs",0.11,0.001
"log commits",0.98,0
"C",0.13,0.21
"C#",0.01,0.899
"C++",0.01,0.926
"Clojure",-0.05,0.653
"Coffeescript",0.17,0.102
"Erlang",0.14,0.182
"Go",0.26,0.009
"Haskell",-0.27,0.011
"Java",-0.13,0.228
"Javascript",-0.27,0.015
"Objective-C",-0.01,0.958
"Perl",0.01,0.921
"Php",-0.04,0.67
"Python",0.06,0.556
"Ruby",-0.16,0.131
"Scala",-0.03,0.801
"Typescript",0.17,0.101
