"","coef"
"Intercept",-2.68
"log age",0.18
"log size",-0.03
"log devs",0.22
"log commits",0.98
"C",0.01
"C++",-0.01
"Clojure",-0.06
"Coffeescript",0.14
"Erlang",-0.2
"Go",0.24
"Haskell",-0.04
"Java",-0.58
"Javascript",0.22
"Objective-C",0.1
"Perl",0.28
"Php",0.09
"Python",-0.17
"Ruby",-0.08
"Scala",0.06
"Typescript",0
