"","coef","pVal"
"Intercept",-2.57,0
"log age",0.11,0
"log size",-0.01,0.601
"log devs",0.12,0
"log commits",1.01,0
"C",0.08,0.457
"C#",-0.13,0.223
"C++",-0.04,0.661
"Clojure",-0.22,0.043
"Coffeescript",0.4,0
"Erlang",0.22,0.03
"Go",0.12,0.249
"Haskell",-0.21,0.043
"Java",0.04,0.669
"Javascript",-0.1,0.334
"Objective-C",0.01,0.924
"Perl",0.02,0.813
"Php",0.04,0.687
"Python",0.03,0.732
"Ruby",-0.13,0.217
"Scala",-0.27,0.012
"Typescript",0.14,0.2
