"","coef"
"Intercept",-3.48
"log age",0.26
"log size",-0.01
"log devs",0.03
"log commits",1.06
"C",0.11
"C++",0.15
"Clojure",-0.04
"Coffeescript",0.14
"Erlang",-0.42
"Go",0.15
"Haskell",-0.05
"Java",-0.25
"Javascript",0.3
"Objective-C",0.18
"Perl",-0.12
"Php",-0.15
"Python",-0.14
"Ruby",-0.05
"Scala",-0.16
"Typescript",0.36
