"","coef","pVal"
"Intercept",-2.55,0
"log age",0.11,0
"log size",-0.01,0.277
"log devs",0.16,0
"log commits",1.01,0
"C",0.17,0.091
"C#",0.03,0.79
"C++",-0.01,0.906
"Clojure",-0.23,0.033
"Coffeescript",0.18,0.069
"Erlang",-0.04,0.716
"Go",0.21,0.03
"Haskell",-0.34,0.001
"Java",-0.07,0.508
"Javascript",-0.02,0.818
"Objective-C",-0.08,0.438
"Perl",0.05,0.585
"Php",0.2,0.052
"Python",-0.17,0.093
"Ruby",0.02,0.829
"Scala",-0.12,0.238
"Typescript",0.22,0.031
