"","coef"
"Intercept",-2.4
"log age",0.16
"log size",-0.07
"log devs",0.33
"log commits",0.99
"C",-0.14
"C++",-0.1
"Clojure",0.15
"Coffeescript",0.2
"Erlang",-0.13
"Go",0.24
"Haskell",0.16
"Java",-0.35
"Javascript",0.2
"Objective-C",0.16
"Perl",-0.17
"Php",0.03
"Python",-0.2
"Ruby",-0.02
"Scala",-0.29
"Typescript",0.29
