"","coef"
"Intercept",-3.13
"log age",0.22
"log size",-0.01
"log devs",0.2
"log commits",1.01
"C",-0.08
"C++",-0.08
"Clojure",-0.38
"Coffeescript",0.08
"Erlang",-0.08
"Go",0.45
"Haskell",-0.06
"Java",-0.02
"Javascript",0.32
"Objective-C",0.09
"Perl",-0.27
"Php",-0.18
"Python",0.25
"Ruby",-0.15
"Scala",-0.18
"Typescript",0.29
