"","coef"
"Intercept",-2.83
"log age",0.2
"log size",-0.03
"log devs",0.13
"log commits",1.02
"C",-0.03
"C++",0.11
"Clojure",-0.05
"Coffeescript",0.06
"Erlang",-0.21
"Go",0.38
"Haskell",-0.12
"Java",-0.26
"Javascript",0.09
"Objective-C",0.12
"Perl",-0.19
"Php",-0.01
"Python",0.07
"Ruby",-0.15
"Scala",-0.25
"Typescript",0.44
