"","coef"
"Intercept",-3.06
"log age",0.2
"log size",-0.04
"log devs",0.17
"log commits",1.08
"C",-0.14
"C++",0.04
"Clojure",-0.08
"Coffeescript",-0.03
"Erlang",0.01
"Go",0.27
"Haskell",0.17
"Java",-0.18
"Javascript",0.18
"Objective-C",0.25
"Perl",-0.23
"Php",-0.03
"Python",-0.14
"Ruby",-0.13
"Scala",-0.22
"Typescript",0.27
