"","coef","pVal"
"Intercept",-2.76,0
"log age",0.12,0
"log size",-0.01,0.421
"log devs",0.11,0.001
"log commits",1.06,0
"C",0.18,0.072
"C#",-0.04,0.698
"C++",-0.07,0.513
"Clojure",-0.08,0.467
"Coffeescript",0.15,0.162
"Erlang",0.04,0.695
"Go",0.14,0.201
"Haskell",-0.14,0.195
"Java",-0.15,0.168
"Javascript",0.05,0.654
"Objective-C",-0.18,0.111
"Perl",0.08,0.445
"Php",0.17,0.129
"Python",-0.15,0.157
"Ruby",0.06,0.586
"Scala",-0.16,0.119
"Typescript",0.11,0.328
