"","coef","pVal"
"Intercept",-2.55,0
"log age",0.09,0
"log size",0,0.82
"log devs",0.12,0.001
"log commits",1.02,0
"C",0.17,0.118
"C#",-0.01,0.951
"C++",-0.19,0.091
"Clojure",-0.12,0.263
"Coffeescript",0.32,0.003
"Erlang",0.09,0.415
"Go",0.25,0.017
"Haskell",-0.06,0.601
"Java",-0.12,0.301
"Javascript",0.06,0.57
"Objective-C",-0.12,0.286
"Perl",0.06,0.565
"Php",0.13,0.235
"Python",-0.12,0.264
"Ruby",-0.08,0.494
"Scala",-0.33,0.003
"Typescript",0.06,0.567
