"","coef","pVal"
"Intercept",-2.44,0
"log age",0.09,0
"log size",-0.02,0.177
"log devs",0.17,0
"log commits",1.03,0
"C",0.22,0.035
"C#",0.04,0.714
"C++",0.01,0.895
"Clojure",-0.18,0.116
"Coffeescript",0.05,0.643
"Erlang",0.21,0.051
"Go",0.1,0.366
"Haskell",-0.14,0.197
"Java",-0.1,0.356
"Javascript",-0.14,0.204
"Objective-C",0.07,0.546
"Perl",0.06,0.574
"Php",0.16,0.122
"Python",0,0.996
"Ruby",-0.11,0.324
"Scala",-0.2,0.056
"Typescript",-0.05,0.683
