"","coef","pVal"
"Intercept",-2.63,0
"log age",0.1,0
"log size",-0.02,0.168
"log devs",0.1,0.005
"log commits",1.07,0
"C",0.1,0.323
"C#",-0.11,0.307
"C++",0,0.983
"Clojure",-0.06,0.56
"Coffeescript",0.12,0.248
"Erlang",-0.06,0.591
"Go",0.08,0.432
"Haskell",-0.23,0.034
"Java",0.05,0.665
"Javascript",-0.09,0.427
"Objective-C",0.17,0.109
"Perl",0.04,0.709
"Php",0.15,0.164
"Python",-0.03,0.786
"Ruby",-0.12,0.282
"Scala",-0.31,0.004
"Typescript",0.3,0.005
