"","coef","pVal"
"Intercept",-2.57,0
"log age",0.11,0
"log size",-0.02,0.221
"log devs",0.14,0
"log commits",1.02,0
"C",0.17,0.094
"C#",-0.15,0.167
"C++",0.05,0.65
"Clojure",-0.23,0.032
"Coffeescript",0.07,0.526
"Erlang",0.15,0.154
"Go",0,0.986
"Haskell",-0.17,0.121
"Java",0.08,0.42
"Javascript",-0.03,0.744
"Objective-C",0.07,0.495
"Perl",-0.02,0.818
"Php",0.09,0.419
"Python",-0.08,0.438
"Ruby",-0.19,0.086
"Scala",-0.06,0.578
"Typescript",0.26,0.012
