"","coef"
"Intercept",-2.81
"log age",0.19
"log size",-0.05
"log devs",0.1
"log commits",1.06
"C",0.08
"C++",0.02
"Clojure",0.13
"Coffeescript",0.28
"Erlang",-0.1
"Go",0.09
"Haskell",0.22
"Java",-0.12
"Javascript",0.11
"Objective-C",0.19
"Perl",-0.29
"Php",-0.16
"Python",0
"Ruby",-0.32
"Scala",-0.17
"Typescript",0.06
