"","coef","pVal"
"Intercept",-2.57,0
"log age",0.09,0
"log size",0,0.92
"log devs",0.15,0
"log commits",1.01,0
"C",0.08,0.446
"C#",0.03,0.791
"C++",-0.04,0.692
"Clojure",-0.08,0.454
"Coffeescript",0.23,0.024
"Erlang",0.07,0.47
"Go",0.16,0.111
"Haskell",-0.2,0.063
"Java",-0.11,0.3
"Javascript",-0.1,0.336
"Objective-C",0,0.996
"Perl",0.15,0.151
"Php",-0.08,0.456
"Python",-0.01,0.937
"Ruby",-0.01,0.939
"Scala",-0.21,0.042
"Typescript",0.11,0.3
