"","coef","pVal"
"Intercept",-2.52,0
"log age",0.09,0
"log size",-0.03,0.089
"log devs",0.15,0
"log commits",1.05,0
"C",-0.04,0.691
"C#",0.27,0.014
"C++",0.07,0.524
"Clojure",-0.29,0.011
"Coffeescript",-0.01,0.914
"Erlang",0.13,0.24
"Go",0.25,0.019
"Haskell",-0.1,0.4
"Java",-0.12,0.263
"Javascript",-0.08,0.495
"Objective-C",0,0.971
"Perl",0.11,0.315
"Php",0.06,0.553
"Python",0.16,0.146
"Ruby",-0.25,0.026
"Scala",-0.13,0.241
"Typescript",-0.04,0.733
