"","coef","pVal"
"Intercept",-2.64,0
"log age",0.11,0
"log size",-0.02,0.153
"log devs",0.22,0
"log commits",1.03,0
"C",0.07,0.46
"C#",0.12,0.25
"C++",0.03,0.729
"Clojure",-0.26,0.016
"Coffeescript",0.16,0.13
"Erlang",0.16,0.127
"Go",0.27,0.008
"Haskell",-0.23,0.028
"Java",-0.16,0.118
"Javascript",-0.08,0.444
"Objective-C",-0.11,0.304
"Perl",-0.01,0.898
"Php",0.17,0.095
"Python",-0.03,0.773
"Ruby",-0.08,0.461
"Scala",-0.11,0.303
"Typescript",0.09,0.435
