"","coef","pVal"
"Intercept",-2.25,0
"log age",0.1,0
"log size",-0.05,0.002
"log devs",0.17,0
"log commits",1.02,0
"C",0.07,0.529
"C#",-0.01,0.957
"C++",0.22,0.041
"Clojure",-0.01,0.957
"Coffeescript",0.06,0.56
"Erlang",0.13,0.23
"Go",0.23,0.028
"Haskell",-0.24,0.033
"Java",-0.32,0.003
"Javascript",0.05,0.646
"Objective-C",0,0.979
"Perl",-0.09,0.42
"Php",0.14,0.204
"Python",0.08,0.466
"Ruby",-0.18,0.112
"Scala",-0.04,0.696
"Typescript",-0.1,0.391
